demand_id,order_id,sector,service_line,account,skill,role_level,city,positions_required,week_number,positions_fulfilled_cum,positions_remaining
DEM-000128,ORD-00223,Communications,BPS,Matrix Mobility 37,QA,L3,Bengaluru,3,11,3,0
DEM-000128,ORD-00223,Communications,BPS,Matrix Mobility 37,QA,L3,Bengaluru,3,12,3,0
DEM-000128,ORD-00223,Communications,BPS,Matrix Mobility 37,QA,L3,Bengaluru,3,13,3,0
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,1,0,1
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,2,0,1
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,3,0,1
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,4,0,1
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,5,0,1
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,6,0,1
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,7,0,1
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,8,0,1
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,9,0,1
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,10,0,1
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,11,1,0
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,12,1,0
DEM-000129,ORD-00223,Communications,BPS,Matrix Mobility 37,AI/ML,L2,Pune,1,13,1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,1,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,2,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,3,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,4,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,5,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,6,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,7,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,8,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,9,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,10,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,11,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,12,-1,0
DEM-000130,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L1,Mumbai,-1,13,-1,0
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,1,0,1
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,2,0,1
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,3,0,1
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,4,0,1
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,5,0,1
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,6,0,1
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,7,0,1
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,8,0,1
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,9,0,1
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,10,1,0
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,11,1,0
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,12,1,0
DEM-000131,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Java,L2,Gurugram,1,13,1,0
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,1,0,1
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,2,0,1
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,3,0,1
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,4,0,1
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,5,1,0
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,6,1,0
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,7,1,0
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,8,1,0
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,9,1,0
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,10,1,0
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,11,1,0
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,12,1,0
DEM-000132,ORD-00227,Communications,TS - DAAI,Matrix Mobility 37,Azure,L4,Remote-EU,1,13,1,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,1,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,2,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,3,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,4,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,5,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,6,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,7,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,8,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,9,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,10,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,11,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,12,0,0
DEM-000133,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,QA,L2,Bengaluru,0,13,0,0
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,1,0,1
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,2,0,1
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,3,0,1
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,4,0,1
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,5,0,1
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,6,0,1
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,7,0,1
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,8,1,0
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,9,1,0
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,10,1,0
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,11,1,0
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,12,1,0
DEM-000134,ORD-00228,Communications,TS - DAAI,Matrix Mobility 37,Salesforce,L1,Chennai,1,13,1,0
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,1,0,6
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,2,0,6
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,3,1,5
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,4,1,5
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,5,2,4
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,6,3,3
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,7,4,2
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,8,4,2
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,9,4,2
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,10,5,1
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,11,5,1
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,12,5,1
DEM-000135,ORD-00229,Communications,Engineering,Matrix Mobility 37,Python,L5,Gurugram,6,13,5,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,1,0,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,2,0,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,3,0,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,4,0,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,5,0,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,6,0,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,7,0,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,8,0,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,9,0,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,10,0,1
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,11,1,0
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,12,1,0
DEM-000136,ORD-00231,Communications,Engineering,Matrix Mobility 37,SAP,L2,Hyderabad,1,13,1,0
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,1,0,7
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,2,0,7
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,3,0,7
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,4,0,7
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,5,0,7
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,6,0,7
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,7,0,7
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,8,1,6
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,9,1,6
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,10,3,4
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,11,4,3
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,12,6,1
DEM-000137,ORD-00240,Consumer,TS - CIS,Falcon Telecom 39,AI/ML,L2,Chennai,7,13,7,0
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,1,0,3
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,2,0,3
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,3,0,3
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,4,0,3
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,5,0,3
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,6,1,2
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,7,1,2
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,8,1,2
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,9,2,1
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,10,2,1
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,11,2,1
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,12,3,0
DEM-000138,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,Java,L4,Pune,3,13,3,0
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,1,0,2
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,2,0,2
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,3,0,2
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,4,0,2
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,5,0,2
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,6,0,2
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,7,0,2
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,8,0,2
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,9,1,1
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,10,1,1
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,11,1,1
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,12,2,0
DEM-000139,ORD-00250,Tech - New Age,TS - CIS,Titan Labs 43,AWS,L3,Remote-US,2,13,2,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,1,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,2,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,3,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,4,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,5,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,6,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,7,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,8,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,9,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,10,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,11,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,12,-1,0
DEM-000140,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,Data Engineering,L3,Pune,-1,13,-1,0
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,1,0,1
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,2,0,1
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,3,0,1
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,4,0,1
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,5,0,1
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,6,0,1
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,7,0,1
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,8,0,1
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,9,1,0
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,10,1,0
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,11,1,0
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,12,1,0
DEM-000141,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,GCP,L4,Kolkata,1,13,1,0
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,1,0,1
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,2,0,1
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,3,0,1
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,4,0,1
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,5,0,1
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,6,0,1
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,7,0,1
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,8,1,0
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,9,1,0
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,10,1,0
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,11,1,0
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,12,1,0
DEM-000142,ORD-00252,Tech - New Age,TS - CRS,Titan Labs 43,SAP,L4,Pune,1,13,1,0
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,1,0,1
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,2,0,1
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,3,0,1
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,4,0,1
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,5,0,1
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,6,0,1
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,7,0,1
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,8,1,0
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,9,1,0
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,10,1,0
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,11,1,0
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,12,1,0
DEM-000143,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,Salesforce,L3,Kolkata,1,13,1,0
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,1,0,1
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,2,0,1
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,3,0,1
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,4,0,1
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,5,0,1
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,6,0,1
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,7,0,1
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,8,1,0
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,9,1,0
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,10,1,0
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,11,1,0
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,12,1,0
DEM-000144,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,QA,L4,Remote-US,1,13,1,0
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,1,0,3
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,2,0,3
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,3,0,3
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,4,0,3
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,5,0,3
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,6,1,2
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,7,1,2
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,8,2,1
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,9,2,1
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,10,2,1
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,11,3,0
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,12,3,0
DEM-000145,ORD-00254,Tech - New Age,Engineering,Titan Labs 43,AI/ML,L1,Bengaluru,3,13,3,0
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,1,0,1
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,2,0,1
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,3,0,1
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,4,0,1
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,5,0,1
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,6,0,1
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,7,0,1
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,8,1,0
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,9,1,0
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,10,1,0
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,11,1,0
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,12,1,0
DEM-000146,ORD-00256,Consumer,TS - CIS,River Foods 44,Java,L5,Chennai,1,13,1,0
DEM-000147,ORD-00256,Consumer,TS - CIS,River Foods 44,Cybersecurity,L2,Hyderabad,1,1,0,1
DEM-000147,ORD-00256,Consumer,TS - CIS,River Foods 44,Cybersecurity,L2,Hyderabad,1,2,0,1
DEM-000147,ORD-00256,Consumer,TS - CIS,River Foods 44,Cybersecurity,L2,Hyderabad,1,3,0,1
DEM-000147,ORD-00256,Consumer,TS - CIS,River Foods 44,Cybersecurity,L2,Hyderabad,1,4,0,1
DEM-000147,ORD-00256,Consumer,TS - CIS,River Foods 44,Cybersecurity,L2,Hyderabad,1,5,0,1
